review_text,sentiment,language_mix,rating,review_id,product_id,category,platform,review_length_chars,estimated_tokens,will_be_truncated
"Flipkart se Electric Kettle liya, quality flimsy. Delivery bahut fast thi, packaging theek thi. Overall theek hai.",neutral,hindi_english,3,REV_000517,PROD0000517,Home,Flipkart,124,25,False
"Zomato pe Paneer Tikka mangwaya, spicy. Delivery bahut fast thi thi, packaging sahi thi. Overall theek hai.",positive,hindi_english,5,REV_004330,PROD0004330,General,Unknown,107,23,False
very good product i got it in bb days at just 3100 by applying credit card discount so very much happy with this deal,positive,english,4,ENG_035579,ENGSRC035579,General,Unknown,117,33,False
"Sneakers ki stitching badhiya hai, color as shown. Exchange return helpful tha. Must try.",neutral,hindi_english,3,REV_007860,PROD0007860,Fashion,Myntra,99,21,False
"Hoodie ki stitching badhiya hai, color as shown. Exchange return slow tha. Value for money.",neutral,hindi_english,3,REV_009330,PROD0009330,Fashion,Myntra,101,22,False
Chicken Shawarma ka flavour overpowering tha. Zomato delivery on time thi. Disappointed ho gaya.,negative,hindi_english,1,REV_010760,PROD0010760,Food,Zomato,106,21,False
Rajma Chawal fresh tha aur Swiggy delivery late thi thi. Price affordable. Overall theek hai.,negative,hindi_english,2,REV_006693,PROD0006693,Food,Swiggy,93,21,False
"Nykaa se Matte Lipstick liya, skin pe feel greasy nahi hai. Packaging theek thi. Delivery on time thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_000853,PROD0000853,Beauty,Nykaa,124,29,False
"Nykaa se Kajal liya, skin pe feel lightweight hai. Packaging leak-proof thi. Delivery late thi. Phir bhi recommend karunga.",negative,hindi_english,1,REV_005820,PROD0005820,Beauty,Nykaa,123,26,False
i love you filpcart product is very good packing also good whan delivery by filpcart i will use this product is very good,positive,english,4,ENG_025118,ENGSRC025118,General,Unknown,121,32,False
"Sunscreen SPF50 ka result visible mila, fragrance none. Price zyada tha. Phir bhi recommend karunga.",negative,hindi_english,2,REV_007937,PROD0007937,Beauty,Nykaa,100,21,False
"Powerbank ka performance excellent tha, price reasonable. Warranty return helpful tha. Overall theek hai.",negative,hindi_english,2,REV_005033,PROD0005033,Home,Flipkart,105,19,False
the product is very very good all the monitoring features are finest but not able to attend the call so the future aspect to be added to the play store update thank you,positive,english,4,ENG_022017,ENGSRC022017,General,Unknown,168,46,False
"Bluetooth Speaker ka performance theek tha, price affordable. Warranty return theek tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_007470,PROD0007470,Kitchen,Flipkart,110,21,False
very bad productoil dropped another place oil is not store in plate,positive,english,4,ENG_003101,ENGSRC003101,General,Unknown,67,16,False
"Swiggy se Gulab Jamun order kiya, taste theek thaak tha, delivery bahut fast thi. Packaging sahi thi. Value for money.",neutral,hindi_english,3,REV_008091,PROD0008091,Food,Swiggy,118,28,False
"Matte Lipstick ka result visible mila, fragrance none. Price affordable. Value for money.",positive,hindi_english,4,REV_006524,PROD0006524,General,Unknown,89,18,False
"Zomato pe Chole Bhature mangwaya, fresh. Delivery on time thi thi, packaging kharab thi. Disappointed ho gaya.",negative,hindi_english,1,REV_001914,PROD0001914,Food,Zomato,110,23,False
"Matte Lipstick ka result average mila, fragrance strong. Price affordable. Disappointed ho gaya.",positive,hindi_english,4,REV_008478,PROD0008478,General,Unknown,96,18,False
"Trimmer ka performance theek hai, price reasonable. Return replace helpful tha. Must try.",positive,hindi_english,5,REV_008726,PROD0008726,General,Unknown,89,18,False
"Hair Dryer ka performance theek tha, price reasonable. Warranty return helpful tha. Value for money.",negative,hindi_english,1,REV_008430,PROD0008430,Electronics,Flipkart,100,21,False
good product only problem is nowadays milton products are imported from china the quality was far better earlier but from past 23 year it has declined lets see till when the vacuum will work,positive,english,4,ENG_033362,ENGSRC033362,General,Unknown,190,47,False
"Swiggy se Gulab Jamun order kiya, taste spicy tha, delivery late thi. Packaging leak-proof thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_002661,PROD0002661,Food,Swiggy,133,28,False
"Zomato pe Paneer Tikka mangwaya, bahut achha. Delivery on time thi thi, packaging theek thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_008874,PROD0008874,Food,Zomato,114,25,False
"Conditioner ka result visible mila, fragrance none. Price reasonable. Disappointed ho gaya.",negative,hindi_english,2,REV_011825,PROD0011825,Beauty,Nykaa,91,16,False
Alcohol content is only 57 whereas I was given to understand its 72 . The Amazon listing does not mention alcohol content which is very important as anything less than 60 is ineffective to kill viruses like Covid -19 . Ideally should be 70 alcohol for it to be totally effective,positive,english,4,ENG_000853,ENGSRC000853,General,Unknown,278,71,False
"Nykaa se Shampoo liya, skin pe feel thoda sticky hai. Packaging sahi thi. Delivery on time thi. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_008285,PROD0008285,Beauty,Nykaa,123,29,False
"Powerbank ka performance mast hai, price reasonable. Return replace theek tha. Value for money.",negative,hindi_english,1,REV_009282,PROD0009282,Kitchen,Amazon,105,21,False
"Nykaa se Face Wash liya, skin pe feel lightweight hai. Packaging leak-proof thi. Delivery late thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_008357,PROD0008357,Beauty,Nykaa,132,29,False
comfortable to sit and swivel around back and thigh support is so perfectimprovements can be made in the diy kit edges of the arm rest,positive,english,4,ENG_036298,ENGSRC036298,General,Unknown,134,35,False
"Zomato pe Veg Pulao mangwaya, average. Delivery bahut fast thi thi, packaging theek thi. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_011515,PROD0011515,Food,Zomato,116,25,False
thank you flipkart for this awsome productthis is what i need,positive,english,4,ENG_035914,ENGSRC035914,General,Unknown,61,15,False
"Nykaa se Shampoo liya, skin pe feel greasy nahi hai. Packaging leak-proof thi. Delivery on time thi. Disappointed ho gaya.",negative,hindi_english,1,REV_001101,PROD0001101,Beauty,Nykaa,122,28,False
"Matte Lipstick ka result decent mila, fragrance pleasant. Price mehenga tha. Overall theek hai.",neutral,hindi_english,3,REV_008392,PROD0008392,Beauty,Nykaa,105,21,False
"LED Bulb Pack ka performance below average tha, price zyada tha. Warranty return helpful tha. Must try.",negative,hindi_english,2,REV_002778,PROD0002778,Kitchen,Flipkart,103,23,False
"Amazon pe Bluetooth Speaker purchase kiya, build average hai. Packaging theek thi, delivery on time thi. Must try.",negative,hindi_english,1,REV_011358,PROD0011358,Home,Amazon,114,25,False
"Restaurant se Butter Chicken order kiya via Zomato. Portion kam tha, thik temperature. Value for money.",neutral,hindi_english,3,REV_002928,PROD0002928,Food,Zomato,103,22,False
Idli Sambar fresh tha aur Swiggy delivery bahut fast thi thi. Price mehenga tha. Overall theek hai.,negative,hindi_english,1,REV_009576,PROD0009576,Food,Swiggy,99,23,False
"Powerbank ka performance excellent hai, price mehenga tha. Return replace slow tha. Phir bhi recommend karunga.",positive,hindi_english,5,REV_011519,PROD0011519,General,Unknown,111,22,False
never purchase waste of money i bought it on aug 2021 within a month it stopped working not at all good,positive,english,4,ENG_025704,ENGSRC025704,General,Unknown,103,29,False
"Myntra se Track Pants liya, size thoda tight tha aur fabric thick. Delivery late thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_005866,PROD0005866,Fashion,Myntra,118,28,False
"Nykaa se Face Wash liya, skin pe feel lightweight hai. Packaging theek thi. Delivery bahut fast thi. Phir bhi recommend karunga.",positive,hindi_english,4,REV_000607,PROD0000607,General,Unknown,128,29,False
"Amazon pe Pressure Cooker purchase kiya, build average hai. Packaging theek thi, delivery on time thi. Must try.",negative,hindi_english,1,REV_006832,PROD0006832,Kitchen,Amazon,112,25,False
not worth for moneysoftware is very slowand also flipkart customer care is worthless,positive,english,4,ENG_021483,ENGSRC021483,General,Unknown,84,18,False
"Myntra se Hoodie liya, size thoda tight tha aur fabric thick. Delivery late thi. Nahi lena chahiye tha.",negative,hindi_english,1,REV_010115,PROD0010115,Fashion,Myntra,113,26,False
"Price mehenga tha tha, Sneakers overall paisa wasool. Disappointed ho gaya.",negative,hindi_english,2,REV_006611,PROD0006611,Fashion,Myntra,75,15,False
"Amazon pe Mixer Grinder purchase kiya, build flimsy hai. Packaging theek thi, delivery late thi. Nahi lena chahiye tha.",positive,hindi_english,4,REV_006487,PROD0006487,General,Unknown,119,26,False
"Hair Dryer ka performance mast tha, price reasonable. Warranty return slow tha. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_002324,PROD0002324,Home,Flipkart,102,22,False
good speaker i forgot the speaker inside the car and due to heat from the sun the outer cover of the speaker deformed my mistake otherwise speaker is good,positive,english,4,ENG_002225,ENGSRC002225,General,Unknown,154,40,False
as always apple products are always good no doubt in that,positive,english,4,ENG_023069,ENGSRC023069,General,Unknown,57,15,False
"Bluetooth Speaker ka performance excellent tha, price affordable. Warranty return helpful tha. Must try.",negative,hindi_english,2,REV_012681,PROD0012681,Home,Flipkart,114,21,False
"Nykaa se Hair Oil liya, skin pe feel thoda sticky hai. Packaging kharab thi. Delivery on time thi. Nahi lena chahiye tha.",negative,hindi_english,2,REV_003721,PROD0003721,Beauty,Nykaa,121,30,False
Paneer Tikka fresh tha aur Swiggy delivery bahut fast thi thi. Price affordable. Overall theek hai.,negative,hindi_english,2,REV_003711,PROD0003711,Food,Swiggy,99,22,False
"Flipkart se Hair Dryer liya, quality badhiya. Delivery late thi, packaging theek thi. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_008949,PROD0008949,Kitchen,Flipkart,113,23,False
"Flipkart se Bluetooth Speaker liya, quality solid. Delivery bahut fast thi, packaging kharab thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_012772,PROD0012772,Electronics,Flipkart,120,25,False
"Denim Jeans ki stitching flimsy hai, color vibrant. Exchange return theek tha. Overall theek hai.",negative,hindi_english,1,REV_007950,PROD0007950,Fashion,Myntra,97,21,False
"Flipkart se Hair Dryer liya, quality badhiya. Delivery late thi, packaging theek thi. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_008949,PROD0008949,Kitchen,Flipkart,123,25,False
it is dam good i buy in big billion days and super fast value for,positive,english,4,ENG_016091,ENGSRC016091,General,Unknown,65,21,False
"Swiggy se Rajma Chawal order kiya, taste theek thaak tha, delivery late thi. Packaging theek thi. Overall theek hai.",positive,hindi_english,5,REV_004979,PROD0004979,General,Unknown,116,26,False
all designs colour is in few plates bowls designs are too smalloverall in this rate its ok,positive,english,4,ENG_036835,ENGSRC036835,General,Unknown,90,23,False
"Restaurant se Hakka Noodles order kiya via Zomato. Portion kaafi tha, thik temperature. Value for money.",positive,hindi_english,4,REV_000310,PROD0000310,General,Unknown,104,22,False
"Nykaa se Face Wash liya, skin pe feel thoda sticky hai. Packaging kharab thi. Delivery late thi. Disappointed ho gaya.",negative,hindi_english,1,REV_000320,PROD0000320,Beauty,Nykaa,118,28,False
"Nykaa se Conditioner liya, skin pe feel greasy nahi hai. Packaging leak-proof thi. Delivery bahut fast thi. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_011074,PROD0011074,Beauty,Nykaa,135,29,False
i made a review and unboxing video to check it search shankarling kadganchi in youtube and watch the video,positive,english,4,ENG_024079,ENGSRC024079,General,Unknown,106,26,False
over all good productsnice air flowlook wise awesomecooling is also very nicewith honeycomb padi bought it for 8700 rs,positive,english,4,ENG_000519,ENGSRC000519,General,Unknown,118,26,False
package quantity is very rough like old product thats why i gave 3 star it contain extremely hot or cold water for 12 hrs,positive,english,4,ENG_033478,ENGSRC033478,General,Unknown,121,33,False
Chole Bhature ka flavour balanced tha. Zomato delivery bahut fast thi. Must try.,positive,hindi_english,5,REV_007867,PROD0007867,General,Unknown,80,18,False
"Price zyada tha tha, Track Pants overall okay okay. Must try.",neutral,hindi_english,3,REV_000831,PROD0000831,Fashion,Myntra,61,15,False
"Delhi me Swiggy ka order diya Margherita Pizza. Quantity kaafi thi, thik temperature. Overall theek hai.",negative,hindi_english,1,REV_006779,PROD0006779,Food,Swiggy,104,22,False
"Myntra se Anarkali Dress liya, size perfect tha aur fabric lightweight. Delivery on time thi. Must try.",neutral,hindi_english,3,REV_008671,PROD0008671,Fashion,Myntra,103,23,False
"Nykaa se Conditioner liya, skin pe feel greasy nahi hai. Packaging kharab thi. Delivery bahut fast thi. Must try.",positive,hindi_english,5,REV_005120,PROD0005120,General,Unknown,113,26,False
"Amazon pe Trimmer purchase kiya, build average hai. Packaging leak-proof thi, delivery bahut fast thi. Overall theek hai.",neutral,hindi_english,3,REV_000473,PROD0000473,Electronics,Amazon,121,25,False
"Price mehenga tha tha, Sneakers overall paisa wasool. Overall theek hai.",neutral,hindi_english,3,REV_009495,PROD0009495,Fashion,Myntra,82,16,False
"Swiggy se Paneer Tikka order kiya, taste theek thaak tha, delivery on time thi. Packaging kharab thi. Value for money.",negative,hindi_english,2,REV_006385,PROD0006385,Food,Swiggy,118,28,False
it is amazing productoutput bass quality with sony 1800 watt subwoofer is very goodreally very good productand very good packagingfrom flipkartvery fast deliverythnx flipkart,positive,english,4,ENG_008152,ENGSRC008152,General,Unknown,174,33,False
very awesome duster it cleans well and its perfectly handy easy to use its size is perfect not so heavy wet and dry good duster,positive,english,4,ENG_029713,ENGSRC029713,General,Unknown,127,35,False
simply very good watchdesign and look is classyleather is also gooddialer of watch is worth to expectedhappyby buying this watch,positive,english,4,ENG_010834,ENGSRC010834,General,Unknown,128,28,False
"Sneakers ki stitching badhiya hai, color thoda fade. Exchange return slow tha. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_012586,PROD0012586,Fashion,Myntra,101,22,False
