review_text,rating,sentiment,review_date,city,category,platform,language_mix,review_length,review_id,product_id,product_name,aspects_mentioned
"Swiggy se Gulab Jamun order kiya, taste bland tha, delivery late thi. Packaging theek thi. Value for money.",1,negative,2023-08-03,Lucknow,Food,Swiggy,hindi_english,107,SYN_010611,SYN0010611,Gulab Jamun,general
performance is good battery back up is more than 10 hours giving this rating after 2 months of use,4,4,2024-11-15,,General,Flipkart,english,98,ENG_014570,ENGSRC014570,General_Item,general
not too much goodthe weight of the set is very light just like fibre dinner set,4,4,2024-12-18,,General,Flipkart,english,79,ENG_037621,ENGSRC037621,General_Item,general
nice product i would hate the power connectors separate charges the seller needs to clear instructions given before people buyotherwise the product is very good,4,4,2025-05-19,,General,Flipkart,english,160,ENG_008276,ENGSRC008276,General_Item,general
"Zomato pe Samosa mangwaya, theek thaak. Delivery bahut fast thi thi, packaging theek thi. Phir bhi recommend karunga.",5,positive,2023-07-07,Jaipur,Food,Zomato,hindi_english,117,SYN_012823,SYN0012823,Samosa,general
"Flipkart se Bluetooth Speaker liya, quality flimsy. Delivery late thi, packaging leak-proof thi. Overall theek hai.",2,negative,2024-11-09,Hyderabad,Electronics,Flipkart,hindi_english,115,SYN_003074,SYN0003074,Bluetooth Speaker,general
"Restaurant se Butter Chicken order kiya via Zomato. Portion kaafi tha, thik temperature. Disappointed ho gaya.",4,positive,2023-03-08,Hyderabad,Food,Zomato,hindi_english,110,SYN_002381,SYN0002381,Butter Chicken,general
"Cotton T-Shirt ki stitching flimsy hai, color as shown. Exchange/return slow tha. Phir bhi recommend karunga.",3,neutral,2025-09-10,Jaipur,Fashion,Myntra,hindi_english,109,SYN_002484,SYN0002484,Cotton T-Shirt,general
"Flipkart se Pressure Cooker liya, quality average. Delivery late thi, packaging sahi thi. Must try.",3,neutral,2025-10-11,Hyderabad,Electronics,Flipkart,hindi_english,99,SYN_003462,SYN0003462,Pressure Cooker,general
nice product good use and worth to buy multi use like this product,4,4,2024-04-30,,General,Flipkart,english,66,ENG_024770,ENGSRC024770,General_Item,general
"Kurta Set ki stitching solid hai, color as shown. Exchange/return slow tha. Disappointed ho gaya.",4,positive,2023-11-30,Mumbai,Fashion,Myntra,hindi_english,97,SYN_007459,SYN0007459,Kurta Set,general
its a verry verry good product in this prize it is amezing,4,4,2025-01-10,,General,Flipkart,english,58,ENG_028203,ENGSRC028203,General_Item,general
"Nykaa se Shampoo liya, skin pe feel lightweight hai. Packaging sahi thi. Delivery late thi. Value for money.",2,negative,2023-06-09,Ahmedabad,Beauty,Nykaa,hindi_english,108,SYN_006886,SYN0006886,Shampoo,general
it is very good product it is useful both place in turf as well as in a grass ground also it is very useful product,4,4,2025-06-27,,General,Flipkart,english,115,ENG_012369,ENGSRC012369,General_Item,general
it is very good microwave but it is installation man very bad,4,4,2024-10-31,,General,Flipkart,english,61,ENG_035060,ENGSRC035060,General_Item,general
its a lovely and amazing performance as it is by tp link i strongly recommend this over tenda,4,4,2025-04-15,,General,Flipkart,english,93,ENG_019662,ENGSRC019662,General_Item,general
"Myntra se Track Pants liya, size perfect tha aur fabric rough. Delivery bahut fast thi. Value for money.",3,neutral,2024-08-14,Kolkata,Fashion,Myntra,hindi_english,104,SYN_000804,SYN0000804,Track Pants,general
Veg Pulao ka flavour rich tha. Zomato delivery bahut fast thi. Overall theek hai.,5,positive,2023-01-09,Mumbai,Food,Zomato,hindi_english,81,SYN_000475,SYN0000475,Veg Pulao,general
"Zomato pe Tandoori Roti mangwaya, spicy. Delivery on time thi thi, packaging leak-proof thi. Overall theek hai.",2,negative,2023-01-27,Chennai,Food,Zomato,hindi_english,111,SYN_008609,SYN0008609,Tandoori Roti,general
"Myntra se Sneakers liya, size perfect tha aur fabric thick. Delivery on time thi. Must try.",4,positive,2024-08-05,Delhi,Fashion,Myntra,hindi_english,91,SYN_006483,SYN0006483,Sneakers,general
fabulouswhen i recieved item tht was damagedi make return processing pick up and delivery other item very fast in under estimated datei recieved same item but without damagingthanks fk,4,4,2023-01-24,,General,Flipkart,english,184,ENG_027525,ENGSRC027525,General_Item,general
"Amazon pe Bluetooth Speaker purchase kiya, build solid hai. Packaging sahi thi, delivery bahut fast thi. Disappointed ho gaya.",1,negative,2025-01-01,Mumbai,Kitchen,Amazon,hindi_english,126,SYN_005558,SYN0005558,Bluetooth Speaker,general
nice product and worthy can be carried easily and useful product can be purchased,4,4,2023-01-09,,General,Flipkart,english,81,ENG_002031,ENGSRC002031,General_Item,general
"Ahmedabad me Swiggy ka order diya: Gulab Jamun. Quantity sahi thi, thanda pohoch gaya. Nahi lena chahiye tha.",4,positive,2024-10-15,Ahmedabad,Food,Swiggy,hindi_english,109,SYN_008892,SYN0008892,Gulab Jamun,general
"Myntra se Hoodie liya, size loose tha aur fabric lightweight. Delivery on time thi. Disappointed ho gaya.",4,positive,2025-06-01,Delhi,Fashion,Myntra,hindi_english,105,SYN_012522,SYN0012522,Hoodie,general
"Price reasonable tha, Cotton T-Shirt overall okay okay. Nahi lena chahiye tha.",5,positive,2023-04-02,Kolkata,Fashion,Myntra,hindi_english,78,SYN_004449,SYN0004449,Cotton T-Shirt,general
"Electric Kettle ka performance below average hai, price mehenga tha. Return/replace slow tha. Nahi lena chahiye tha.",4,positive,2023-02-09,Chennai,Kitchen,Amazon,hindi_english,116,SYN_000485,SYN0000485,Electric Kettle,general
"Amazon pe Hair Dryer purchase kiya, build flimsy hai. Packaging kharab thi, delivery on time thi. Phir bhi recommend karunga.",2,negative,2024-07-21,Lucknow,Electronics,Amazon,hindi_english,125,SYN_010423,SYN0010423,Hair Dryer,general
this hand juicer is having locking system and made up of good quality plastic material liked the color of this juicer so much handy product to carry out during the picnics and trips as well easy to washclean and anyone can make use of this product and enjoy the juices at home itself must buy,4,4,2023-01-10,,General,Flipkart,english,292,ENG_032550,ENGSRC032550,General_Item,general
good product delivery iss too fast i love that product thank youuu,4,4,2025-07-23,,General,Flipkart,english,66,ENG_007720,ENGSRC007720,General_Item,general
"Zomato pe Chicken Shawarma mangwaya, theek thaak. Delivery bahut fast thi thi, packaging theek thi. Disappointed ho gaya.",5,positive,2023-08-11,Ahmedabad,Food,Zomato,hindi_english,121,SYN_011227,SYN0011227,Chicken Shawarma,general
i ordered this for my mother but its quite fascinating how everyone else in my house has started working in the kitchen too its a brilliant product easy to use safe above all there is no problem of loose jar lids and stuff it wont run until everything is perfectly locked this is one of its best features it has many jars and blades and serves all purposes user friendly it is and flipkart did it just right with the delivery thing,4,4,2023-11-13,,General,Flipkart,english,431,ENG_006310,ENGSRC006310,General_Item,general
"Bluetooth Speaker ka performance mast hai, price reasonable. Return/replace slow tha. Must try.",3,neutral,2024-03-16,Bangalore,Electronics,Amazon,hindi_english,95,SYN_007921,SYN0007921,Bluetooth Speaker,general
"Matte Lipstick ka result average mila, fragrance mild. Price zyada tha. Disappointed ho gaya.",4,positive,2024-02-08,Lucknow,Beauty,Nykaa,hindi_english,93,SYN_007912,SYN0007912,Matte Lipstick,general
"Amazon pe Electric Kettle purchase kiya, build solid hai. Packaging theek thi, delivery late thi. Overall theek hai.",4,positive,2023-04-06,Ahmedabad,Home,Amazon,hindi_english,116,SYN_002767,SYN0002767,Electric Kettle,general
very useful in delhis pollution which has no solution in near future hence its better to use this device and protect your lungs i have found this very useful and recommend this if you are living in delhi,4,4,2025-05-27,,General,Flipkart,english,203,ENG_027870,ENGSRC027870,General_Item,general
very downgrade quality take very heat in 5 mins cant use longer,4,4,2025-07-09,,General,Flipkart,english,63,ENG_024885,ENGSRC024885,General_Item,general
"Zomato pe Vada Pav mangwaya, theek thaak. Delivery late thi thi, packaging kharab thi. Nahi lena chahiye tha.",5,positive,2025-05-25,Pune,Food,Zomato,hindi_english,109,SYN_011689,SYN0011689,Vada Pav,general
"Anarkali Dress ki stitching average hai, color thoda fade. Exchange/return slow tha. Disappointed ho gaya.",5,positive,2025-07-21,Bangalore,Fashion,Myntra,hindi_english,106,SYN_004038,SYN0004038,Anarkali Dress,general
"Delhi me Swiggy ka order diya: Chicken Biryani. Quantity kam thi, thik temperature. Nahi lena chahiye tha.",5,positive,2023-01-25,Delhi,Food,Swiggy,hindi_english,106,SYN_000857,SYN0000857,Chicken Biryani,general
excellent and good product to recharge my redmi note 5 pro,4,4,2024-01-19,,General,Flipkart,english,58,ENG_016568,ENGSRC016568,General_Item,general
Rajma Chawal fresh tha aur Swiggy delivery bahut fast thi thi. Price affordable. Must try.,4,positive,2024-02-08,Chennai,Food,Swiggy,hindi_english,90,SYN_008831,SYN0008831,Rajma Chawal,general
"Electric Kettle ka performance theek hai, price mehenga tha. Return/replace slow tha. Phir bhi recommend karunga.",1,negative,2023-01-24,Bangalore,Kitchen,Amazon,hindi_english,113,SYN_008804,SYN0008804,Electric Kettle,general
"Flipkart se Powerbank liya, quality average. Delivery on time thi, packaging theek thi. Phir bhi recommend karunga.",2,negative,2024-06-02,Ahmedabad,Home,Flipkart,hindi_english,115,SYN_011839,SYN0011839,Powerbank,general
"Nykaa se Sunscreen SPF50 liya, skin pe feel thoda sticky hai. Packaging sahi thi. Delivery late thi. Overall theek hai.",5,positive,2023-07-07,Kolkata,Beauty,Nykaa,hindi_english,119,SYN_003827,SYN0003827,Sunscreen SPF50,general
thank you so much everything is fine i am very happy i will give 10 stars ok enjoy my friend,4,4,2024-12-17,,General,Flipkart,english,92,ENG_004333,ENGSRC004333,General_Item,general
"Amazon pe Bluetooth Speaker purchase kiya, build average hai. Packaging theek thi, delivery bahut fast thi. Phir bhi recommend karunga.",3,neutral,2025-03-04,Hyderabad,Home,Amazon,hindi_english,135,SYN_005996,SYN0005996,Bluetooth Speaker,general
"Restaurant se Samosa order kiya via Zomato. Portion kam tha, garam aaya. Overall theek hai.",5,positive,2023-01-24,Kolkata,Food,Zomato,hindi_english,91,SYN_000504,SYN0000504,Samosa,general
"Price reasonable tha, Cotton T-Shirt overall disappointing. Must try.",2,negative,2023-06-03,Bangalore,Fashion,Myntra,hindi_english,69,SYN_002960,SYN0002960,Cotton T-Shirt,general
Samosa ka flavour balanced tha. Zomato delivery late thi. Value for money.,3,neutral,2024-09-14,Ahmedabad,Food,Zomato,hindi_english,74,SYN_007989,SYN0007989,Samosa,general
"Restaurant se Samosa order kiya via Zomato. Portion kaafi tha, garam aaya. Value for money.",4,positive,2023-03-06,Bangalore,Food,Zomato,hindi_english,91,SYN_009641,SYN0009641,Samosa,general
Rajma Chawal fresh tha aur Swiggy delivery late thi thi. Price mehenga tha. Disappointed ho gaya.,5,positive,2025-04-22,Pune,Food,Swiggy,hindi_english,97,SYN_008110,SYN0008110,Rajma Chawal,general
"Flipkart se Mixer Grinder liya, quality average. Delivery bahut fast thi, packaging leak-proof thi. Overall theek hai.",5,positive,2023-03-06,Mumbai,Home,Flipkart,hindi_english,118,SYN_005383,SYN0005383,Mixer Grinder,general
giving 2 stars for not mentioning about the compatible battery i have 230 ah battery and this supports only 150 ah battery flipkart packing was horrible and i found that the invertors upper body is bent downi regret buying thisi m not returning this bcos the process is long and i dont have timethink before u buy,4,4,2025-05-02,,General,Flipkart,english,313,ENG_032295,ENGSRC032295,General_Item,general
good sound quality excellent battery backup average bass value for money you wont get a better deal at this price go for it,4,4,2025-03-17,,General,Flipkart,english,123,ENG_002298,ENGSRC002298,General_Item,general
not very hardy u have to give tight fittings and uniform load otherwise it will collapsed,4,4,2024-01-22,,General,Flipkart,english,89,ENG_030699,ENGSRC030699,General_Item,general
product is good but bluetooth connectivity is very bad and delivery in flipkart is very unsatisfactory,4,4,2023-04-15,,General,Flipkart,english,102,ENG_023882,ENGSRC023882,General_Item,general
Chicken Biryani fresh tha aur Swiggy delivery late thi thi. Price mehenga tha. Phir bhi recommend karunga.,1,negative,2024-06-20,Lucknow,Food,Swiggy,hindi_english,106,SYN_007726,SYN0007726,Chicken Biryani,general
"Nykaa se Moisturizer liya, skin pe feel lightweight hai. Packaging theek thi. Delivery late thi. Overall theek hai.",5,positive,2025-07-24,Bangalore,Beauty,Nykaa,hindi_english,115,SYN_012034,SYN0012034,Moisturizer,general
"Amazon pe LED Bulb Pack purchase kiya, build flimsy hai. Packaging theek thi, delivery late thi. Must try.",1,negative,2023-02-14,Hyderabad,Electronics,Amazon,hindi_english,106,SYN_008130,SYN0008130,LED Bulb Pack,general
"Electric Kettle ka performance mast hai, price reasonable. Return/replace theek tha. Disappointed ho gaya.",1,negative,2025-05-10,Pune,Electronics,Amazon,hindi_english,106,SYN_012788,SYN0012788,Electric Kettle,general
"Kajal ka result decent mila, fragrance none. Price zyada tha. Disappointed ho gaya.",3,neutral,2024-03-22,Chennai,Beauty,Nykaa,hindi_english,83,SYN_008293,SYN0008293,Kajal,general
the eye glass is loose it wont stay in position if you dive into the water,4,4,2024-09-30,,General,Flipkart,english,74,ENG_009337,ENGSRC009337,General_Item,general
This handwash gives a mild scent and very good on pocket. A little liquid spreads well and lathers up well to clean hands efficiently. The reduced MRP makes it more affordable and an added gain. One of the first products in our most essential lists.,4,4,2023-05-10,,General,Amazon,english,249,ENG_000194,ENGSRC000194,General_Item,general
"Restaurant se Paneer Tikka order kiya via Zomato. Portion sahi tha, garam aaya. Phir bhi recommend karunga.",2,negative,2025-05-09,Kolkata,Food,Zomato,hindi_english,107,SYN_003296,SYN0003296,Paneer Tikka,general
"Mumbai me Swiggy ka order diya: Gulab Jamun. Quantity kam thi, thik temperature. Nahi lena chahiye tha.",5,positive,2024-03-17,Mumbai,Food,Swiggy,hindi_english,103,SYN_008958,SYN0008958,Gulab Jamun,general
Hakka Noodles ka flavour balanced tha. Zomato delivery on time thi. Phir bhi recommend karunga.,4,positive,2023-11-08,Jaipur,Food,Zomato,hindi_english,95,SYN_000116,SYN0000116,Hakka Noodles,general
"Price affordable tha, Kurta Set overall okay okay. Phir bhi recommend karunga.",2,negative,2023-02-23,Bangalore,Fashion,Myntra,hindi_english,78,SYN_005648,SYN0005648,Kurta Set,general
"Amazon pe Trimmer purchase kiya, build average hai. Packaging kharab thi, delivery late thi. Disappointed ho gaya.",3,neutral,2024-05-31,Pune,Kitchen,Amazon,hindi_english,114,SYN_012625,SYN0012625,Trimmer,general
testing part is easy for uploading the picture of the cassette to generate a report you will need a professional photographer who can adjust lighting angle stability etcso the kit is essentially useless if you need a report,4,4,2024-03-14,,General,Flipkart,english,223,ENG_008038,ENGSRC008038,General_Item,general
