review_text,rating,sentiment,review_date,city,category,platform,language_mix,review_length,dataset_source,review_id,product_id,product_name,aspects_mentioned
Packaging damaged thi aur product broken mila. Support bilkul madad nahi kiya. #3622,2,negative,2025-10-10,Hyderabad,Home & Kitchen,Myntra,hindi_english,84,synthetic_reviews,SYN_003623,SYN0003623,Home & Kitchen_Item,"customer_service, packaging, product_quality"
Product theek hai. Kuch special nahi. Packaging kharab tha. #3623,3,neutral,2025-10-10,Kolkata,Sports,Amazon,hindi_english,65,synthetic_reviews,SYN_003624,SYN0003624,Sports_Item,packaging
"Jaisa describe kiya tha, waisa hi mila. Price reasonable hai. #3624",3,neutral,2025-10-10,Hyderabad,Home & Kitchen,Nykaa,hindi_english,67,synthetic_reviews,SYN_003625,SYN0003625,Home & Kitchen_Item,price
"Description misleading tha, value for money nahi. Value for money achha hai. #3625",2,negative,2025-10-10,Lucknow,Home & Kitchen,Myntra,hindi_english,82,synthetic_reviews,SYN_003626,SYN0003626,Home & Kitchen_Item,price
"Description misleading tha, value for money nahi. Packaging sahi tha. #3626",1,negative,2025-10-10,Chennai,Beauty,Myntra,hindi_english,75,synthetic_reviews,SYN_003627,SYN0003627,Beauty_Item,"packaging, price"
Value for money bahut achha hai. Highly recommend. Value for money achha hai. #3627,4,positive,2025-10-10,Lucknow,Books,Amazon,hindi_english,83,synthetic_reviews,SYN_003628,SYN0003628,Books_Item,price
Fantastic product! Quality great hai aur delivery fast hui. Value for money achha hai. #3628,5,positive,2025-10-10,Lucknow,Books,Zomato,hindi_english,92,synthetic_reviews,SYN_003629,SYN0003629,Books_Item,"delivery, price, product_quality"
Average quality aur standard delivery time tha. Customer care helpful tha. #3629,3,neutral,2025-10-10,Chennai,Fashion,Myntra,hindi_english,80,synthetic_reviews,SYN_003630,SYN0003630,Fashion_Item,"delivery, product_quality"
Fantastic product! Quality great hai aur delivery fast hui. Delivery on time thi. #3630,4,positive,2025-10-10,Pune,Grocery,Flipkart,hindi_english,87,synthetic_reviews,SYN_003631,SYN0003631,Grocery_Item,"delivery, product_quality"
"Customer service poor tha, issue solve nahi hua. Customer care helpful tha. #3631",1,negative,2025-10-10,Bangalore,Electronics,Amazon,hindi_english,81,synthetic_reviews,SYN_003632,SYN0003632,Electronics_Item,customer_service
"Customer service poor tha, issue solve nahi hua. Packaging kharab tha. #3632",1,negative,2025-10-10,Kolkata,Grocery,Nykaa,hindi_english,76,synthetic_reviews,SYN_003633,SYN0003633,Grocery_Item,"customer_service, packaging"
"Build quality solid hai, performance bhi acchi. Support bilkul madad nahi kiya. #3633",5,positive,2025-10-10,Delhi,Grocery,Myntra,hindi_english,85,synthetic_reviews,SYN_003634,SYN0003634,Grocery_Item,"customer_service, product_quality"
"Customer service poor tha, issue solve nahi hua. Value for money achha hai. #3634",2,negative,2025-10-10,Jaipur,Beauty,Amazon,hindi_english,81,synthetic_reviews,SYN_003635,SYN0003635,Beauty_Item,"customer_service, price"
Average quality aur standard delivery time tha. Value for money achha hai. #3635,3,neutral,2025-10-10,Delhi,Sports,Myntra,hindi_english,80,synthetic_reviews,SYN_003636,SYN0003636,Sports_Item,"delivery, price, product_quality"
"Customer service poor tha, issue solve nahi hua. Support bilkul madad nahi kiya. #3636",1,negative,2025-10-10,Mumbai,Home & Kitchen,Amazon,hindi_english,86,synthetic_reviews,SYN_003637,SYN0003637,Home & Kitchen_Item,customer_service
Value for money bahut achha hai. Highly recommend. Delivery late thi. #3637,5,positive,2025-10-10,Bangalore,Home & Kitchen,Zomato,hindi_english,75,synthetic_reviews,SYN_003638,SYN0003638,Home & Kitchen_Item,"delivery, price"
"Description misleading tha, value for money nahi. Delivery late thi. #3638",1,negative,2025-10-10,Kolkata,Electronics,Amazon,hindi_english,74,synthetic_reviews,SYN_003639,SYN0003639,Electronics_Item,"delivery, price"
Value for money bahut achha hai. Highly recommend. Delivery on time thi. #3639,5,positive,2025-10-10,Delhi,Sports,Zomato,hindi_english,78,synthetic_reviews,SYN_003640,SYN0003640,Sports_Item,"delivery, price"
Value for money bahut achha hai. Highly recommend. Customer care helpful tha. #3640,4,positive,2025-10-10,Mumbai,Electronics,Amazon,hindi_english,83,synthetic_reviews,SYN_003641,SYN0003641,Electronics_Item,price
Value for money bahut achha hai. Highly recommend. Packaging sahi tha. #3641,4,positive,2025-10-10,Ahmedabad,Beauty,Amazon,hindi_english,76,synthetic_reviews,SYN_003642,SYN0003642,Beauty_Item,"packaging, price"
"Build quality solid hai, performance bhi acchi. Support bilkul madad nahi kiya. #3642",5,positive,2025-10-10,Mumbai,Electronics,Flipkart,hindi_english,85,synthetic_reviews,SYN_003643,SYN0003643,Electronics_Item,"customer_service, product_quality"
Packaging mast hai aur product perfect condition mein mila. Support bilkul madad nahi kiya. #3643,4,positive,2025-10-10,Jaipur,Sports,Swiggy,hindi_english,97,synthetic_reviews,SYN_003644,SYN0003644,Sports_Item,"customer_service, packaging"
Quality bahut kharab hai aur delivery bhi slow thi. Support bilkul madad nahi kiya. #3644,1,negative,2025-10-10,Bangalore,Grocery,Zomato,hindi_english,89,synthetic_reviews,SYN_003645,SYN0003645,Grocery_Item,"customer_service, delivery, product_quality"
Value for money bahut achha hai. Highly recommend. Delivery on time thi. #3645,5,positive,2025-10-10,Delhi,Electronics,Flipkart,hindi_english,78,synthetic_reviews,SYN_003646,SYN0003646,Electronics_Item,"delivery, price"
Product quality amazing hai aur delivery on time. Delivery late thi. #3646,4,positive,2025-10-10,Mumbai,Grocery,Nykaa,hindi_english,74,synthetic_reviews,SYN_003647,SYN0003647,Grocery_Item,"delivery, product_quality"
"Description misleading tha, value for money nahi. Support bilkul madad nahi kiya. #3647",2,negative,2025-10-10,Chennai,Beauty,Flipkart,hindi_english,87,synthetic_reviews,SYN_003648,SYN0003648,Beauty_Item,"customer_service, price"
"Description misleading tha, value for money nahi. Packaging kharab tha. #3648",2,negative,2025-10-10,Lucknow,Grocery,Amazon,hindi_english,77,synthetic_reviews,SYN_003649,SYN0003649,Grocery_Item,"packaging, price"
Average quality aur standard delivery time tha. Packaging kharab tha. #3649,3,neutral,2025-10-10,Mumbai,Books,Swiggy,hindi_english,75,synthetic_reviews,SYN_003650,SYN0003650,Books_Item,"delivery, packaging, product_quality"
Average quality aur standard delivery time tha. Price reasonable hai. #3650,3,neutral,2025-10-10,Ahmedabad,Grocery,Amazon,hindi_english,75,synthetic_reviews,SYN_003651,SYN0003651,Grocery_Item,"delivery, price, product_quality"
"Jaisa describe kiya tha, waisa hi mila. Support bilkul madad nahi kiya. #3651",3,neutral,2025-10-10,Delhi,Electronics,Amazon,hindi_english,77,synthetic_reviews,SYN_003652,SYN0003652,Electronics_Item,customer_service
It functions as expected. No major complaints. Customer care helpful tha. #3652,3,neutral,2025-10-10,Jaipur,Books,Nykaa,hindi_english,79,synthetic_reviews,SYN_003653,SYN0003653,Books_Item,general
Packaging mast hai aur product perfect condition mein mila. Delivery late thi. #3653,5,positive,2025-10-10,Mumbai,Home & Kitchen,Flipkart,hindi_english,84,synthetic_reviews,SYN_003654,SYN0003654,Home & Kitchen_Item,"delivery, packaging"
It functions as expected. No major complaints. Packaging sahi tha. #3654,3,neutral,2025-10-10,Hyderabad,Fashion,Amazon,hindi_english,72,synthetic_reviews,SYN_003655,SYN0003655,Fashion_Item,packaging
Product quality amazing hai aur delivery on time. Price reasonable hai. #3655,5,positive,2025-10-10,Ahmedabad,Beauty,Swiggy,hindi_english,77,synthetic_reviews,SYN_003656,SYN0003656,Beauty_Item,"delivery, price, product_quality"
Quality bahut kharab hai aur delivery bhi slow thi. Price reasonable hai. #3656,2,negative,2025-10-10,Bangalore,Fashion,Flipkart,hindi_english,79,synthetic_reviews,SYN_003657,SYN0003657,Fashion_Item,"delivery, price, product_quality"
"Feature set badhiya hai, use karna easy. Value for money achha hai. #3657",5,positive,2025-10-10,Hyderabad,Books,Myntra,hindi_english,73,synthetic_reviews,SYN_003658,SYN0003658,Books_Item,"price, product_quality"
"Description misleading tha, value for money nahi. Packaging kharab tha. #3658",2,negative,2025-10-10,Pune,Sports,Flipkart,hindi_english,77,synthetic_reviews,SYN_003659,SYN0003659,Sports_Item,"packaging, price"
"Customer service poor tha, issue solve nahi hua. Value for money achha hai. #3659",2,negative,2025-10-10,Ahmedabad,Beauty,Swiggy,hindi_english,81,synthetic_reviews,SYN_003660,SYN0003660,Beauty_Item,"customer_service, price"
Fantastic product! Quality great hai aur delivery fast hui. Value for money achha hai. #3660,5,positive,2025-10-10,Jaipur,Books,Flipkart,hindi_english,92,synthetic_reviews,SYN_003661,SYN0003661,Books_Item,"delivery, price, product_quality"
Value for money bahut achha hai. Highly recommend. Customer care helpful tha. #3661,4,positive,2025-10-10,Lucknow,Electronics,Flipkart,hindi_english,83,synthetic_reviews,SYN_003662,SYN0003662,Electronics_Item,price
Quality bahut kharab hai aur delivery bhi slow thi. Customer care helpful tha. #3662,1,negative,2025-10-10,Mumbai,Fashion,Myntra,hindi_english,84,synthetic_reviews,SYN_003663,SYN0003663,Fashion_Item,"delivery, product_quality"
Product theek hai. Kuch special nahi. Support bilkul madad nahi kiya. #3663,3,neutral,2025-10-10,Kolkata,Books,Zomato,hindi_english,75,synthetic_reviews,SYN_003664,SYN0003664,Books_Item,customer_service
Fantastic product! Quality great hai aur delivery fast hui. Delivery late thi. #3664,5,positive,2025-10-10,Pune,Sports,Nykaa,hindi_english,84,synthetic_reviews,SYN_003665,SYN0003665,Sports_Item,"delivery, product_quality"
"Description misleading tha, value for money nahi. Packaging sahi tha. #3665",2,negative,2025-10-10,Hyderabad,Books,Myntra,hindi_english,75,synthetic_reviews,SYN_003666,SYN0003666,Books_Item,"packaging, price"
"Customer service poor tha, issue solve nahi hua. Customer care helpful tha. #3666",1,negative,2025-10-10,Kolkata,Beauty,Myntra,hindi_english,81,synthetic_reviews,SYN_003667,SYN0003667,Beauty_Item,customer_service
Product theek hai. Kuch special nahi. Value for money achha hai. #3667,3,neutral,2025-10-10,Hyderabad,Beauty,Flipkart,hindi_english,70,synthetic_reviews,SYN_003668,SYN0003668,Beauty_Item,price
"Customer service poor tha, issue solve nahi hua. Packaging kharab tha. #3668",2,negative,2025-10-10,Mumbai,Electronics,Flipkart,hindi_english,76,synthetic_reviews,SYN_003669,SYN0003669,Electronics_Item,"customer_service, packaging"
"Customer service poor tha, issue solve nahi hua. Delivery on time thi. #3669",2,negative,2025-10-10,Jaipur,Electronics,Flipkart,hindi_english,76,synthetic_reviews,SYN_003670,SYN0003670,Electronics_Item,"customer_service, delivery"
Average quality aur standard delivery time tha. Delivery on time thi. #3670,3,neutral,2025-10-10,Pune,Books,Nykaa,hindi_english,75,synthetic_reviews,SYN_003671,SYN0003671,Books_Item,"delivery, product_quality"
It functions as expected. No major complaints. Value for money achha hai. #3671,3,neutral,2025-10-10,Mumbai,Beauty,Amazon,hindi_english,79,synthetic_reviews,SYN_003672,SYN0003672,Beauty_Item,price
"Build quality solid hai, performance bhi acchi. Price reasonable hai. #3672",5,positive,2025-10-10,Hyderabad,Home & Kitchen,Flipkart,hindi_english,75,synthetic_reviews,SYN_003673,SYN0003673,Home & Kitchen_Item,"price, product_quality"
"Customer service poor tha, issue solve nahi hua. Support bilkul madad nahi kiya. #3673",2,negative,2025-10-10,Bangalore,Fashion,Zomato,hindi_english,86,synthetic_reviews,SYN_003674,SYN0003674,Fashion_Item,customer_service
"Build quality solid hai, performance bhi acchi. Packaging kharab tha. #3674",5,positive,2025-10-10,Bangalore,Sports,Swiggy,hindi_english,75,synthetic_reviews,SYN_003675,SYN0003675,Sports_Item,"packaging, product_quality"
Product quality amazing hai aur delivery on time. Delivery on time thi. #3675,5,positive,2025-10-10,Bangalore,Grocery,Nykaa,hindi_english,77,synthetic_reviews,SYN_003676,SYN0003676,Grocery_Item,"delivery, product_quality"
"Build quality solid hai, performance bhi acchi. Delivery late thi. #3676",5,positive,2025-10-10,Hyderabad,Beauty,Myntra,hindi_english,72,synthetic_reviews,SYN_003677,SYN0003677,Beauty_Item,"delivery, product_quality"
Packaging damaged thi aur product broken mila. Delivery late thi. #3677,2,negative,2025-10-10,Bangalore,Electronics,Swiggy,hindi_english,71,synthetic_reviews,SYN_003678,SYN0003678,Electronics_Item,"delivery, packaging, product_quality"
Fantastic product! Quality great hai aur delivery fast hui. Support bilkul madad nahi kiya. #3678,5,positive,2025-10-10,Mumbai,Books,Amazon,hindi_english,97,synthetic_reviews,SYN_003679,SYN0003679,Books_Item,"customer_service, delivery, product_quality"
"Feature set badhiya hai, use karna easy. Price reasonable hai. #3679",4,positive,2025-10-10,Pune,Grocery,Swiggy,hindi_english,68,synthetic_reviews,SYN_003680,SYN0003680,Grocery_Item,"price, product_quality"
Product quality amazing hai aur delivery on time. Customer care helpful tha. #3680,4,positive,2025-10-10,Mumbai,Home & Kitchen,Zomato,hindi_english,82,synthetic_reviews,SYN_003681,SYN0003681,Home & Kitchen_Item,"delivery, product_quality"
Quality bahut kharab hai aur delivery bhi slow thi. Packaging kharab tha. #3681,2,negative,2025-10-10,Delhi,Books,Flipkart,hindi_english,79,synthetic_reviews,SYN_003682,SYN0003682,Books_Item,"delivery, packaging, product_quality"
Packaging mast hai aur product perfect condition mein mila. Delivery on time thi. #3682,5,positive,2025-10-10,Lucknow,Beauty,Myntra,hindi_english,87,synthetic_reviews,SYN_003683,SYN0003683,Beauty_Item,"delivery, packaging"
Product quality amazing hai aur delivery on time. Delivery late thi. #3683,4,positive,2025-10-10,Chennai,Fashion,Flipkart,hindi_english,74,synthetic_reviews,SYN_003684,SYN0003684,Fashion_Item,"delivery, product_quality"
"Feature set badhiya hai, use karna easy. Support bilkul madad nahi kiya. #3684",5,positive,2025-10-10,Delhi,Electronics,Swiggy,hindi_english,78,synthetic_reviews,SYN_003685,SYN0003685,Electronics_Item,"customer_service, product_quality"
Packaging mast hai aur product perfect condition mein mila. Support bilkul madad nahi kiya. #3685,5,positive,2025-10-10,Pune,Electronics,Swiggy,hindi_english,97,synthetic_reviews,SYN_003686,SYN0003686,Electronics_Item,"customer_service, packaging"
Value for money bahut achha hai. Highly recommend. Packaging sahi tha. #3686,5,positive,2025-10-10,Jaipur,Fashion,Myntra,hindi_english,76,synthetic_reviews,SYN_003687,SYN0003687,Fashion_Item,"packaging, price"
"Build quality solid hai, performance bhi acchi. Value for money achha hai. #3687",4,positive,2025-10-10,Lucknow,Electronics,Flipkart,hindi_english,80,synthetic_reviews,SYN_003688,SYN0003688,Electronics_Item,"price, product_quality"
"Customer service poor tha, issue solve nahi hua. Delivery late thi. #3688",1,negative,2025-10-10,Jaipur,Electronics,Swiggy,hindi_english,73,synthetic_reviews,SYN_003689,SYN0003689,Electronics_Item,"customer_service, delivery"
"Description misleading tha, value for money nahi. Delivery on time thi. #3689",1,negative,2025-10-10,Pune,Sports,Nykaa,hindi_english,77,synthetic_reviews,SYN_003690,SYN0003690,Sports_Item,"delivery, price"
"Customer service poor tha, issue solve nahi hua. Value for money achha hai. #3690",1,negative,2025-10-10,Mumbai,Fashion,Amazon,hindi_english,81,synthetic_reviews,SYN_003691,SYN0003691,Fashion_Item,"customer_service, price"
Value for money bahut achha hai. Highly recommend. Customer care helpful tha. #3691,4,positive,2025-10-10,Lucknow,Electronics,Myntra,hindi_english,83,synthetic_reviews,SYN_003692,SYN0003692,Electronics_Item,price
Quality bahut kharab hai aur delivery bhi slow thi. Customer care helpful tha. #3692,1,negative,2025-10-10,Chennai,Sports,Swiggy,hindi_english,84,synthetic_reviews,SYN_003693,SYN0003693,Sports_Item,"delivery, product_quality"
"Feature set badhiya hai, use karna easy. Support bilkul madad nahi kiya. #3693",5,positive,2025-10-10,Delhi,Home & Kitchen,Zomato,hindi_english,78,synthetic_reviews,SYN_003694,SYN0003694,Home & Kitchen_Item,"customer_service, product_quality"
"Feature set badhiya hai, use karna easy. Value for money achha hai. #3694",4,positive,2025-10-10,Kolkata,Home & Kitchen,Nykaa,hindi_english,73,synthetic_reviews,SYN_003695,SYN0003695,Home & Kitchen_Item,"price, product_quality"
"Jaisa describe kiya tha, waisa hi mila. Price reasonable hai. #3695",3,neutral,2025-10-10,Hyderabad,Home & Kitchen,Nykaa,hindi_english,67,synthetic_reviews,SYN_003696,SYN0003696,Home & Kitchen_Item,price
Fantastic product! Quality great hai aur delivery fast hui. Price reasonable hai. #3696,5,positive,2025-10-10,Pune,Fashion,Zomato,hindi_english,87,synthetic_reviews,SYN_003697,SYN0003697,Fashion_Item,"delivery, price, product_quality"
Packaging damaged thi aur product broken mila. Value for money achha hai. #3697,2,negative,2025-10-10,Chennai,Home & Kitchen,Swiggy,hindi_english,79,synthetic_reviews,SYN_003698,SYN0003698,Home & Kitchen_Item,"packaging, price, product_quality"
"Feature set badhiya hai, use karna easy. Value for money achha hai. #3698",5,positive,2025-10-10,Hyderabad,Grocery,Swiggy,hindi_english,73,synthetic_reviews,SYN_003699,SYN0003699,Grocery_Item,"price, product_quality"
