review_text,sentiment,review_id
"Price affordable tha, Anarkali Dress overall disappointing. Must try.",positive,REV_007550
"Flipkart se Pressure Cooker liya, quality average. Delivery on time thi, packaging kharab thi. Phir bhi recommend karunga.",negative,REV_005340
a good wuality product from google its like a companion who can talk to you and understand you,positive,ENG_007059
"Hair Oil ka result visible mila, fragrance none. Price mehenga tha. Nahi lena chahiye tha.",neutral,REV_004852
"Restaurant se Tandoori Roti order kiya via Zomato. Portion sahi tha, thanda pohoch gaya. Value for money.",negative,REV_009923
"Restaurant se Paneer Tikka order kiya via Zomato. Portion kam tha, thik temperature. Value for money.",negative,REV_010330
good sound quality excellent battery backup average bass value for money you wont get a better deal at this price go for it,positive,ENG_002298
"Swiggy se Margherita Pizza order kiya, taste spicy tha, delivery bahut fast thi. Packaging theek thi. Value for money.",neutral,REV_009853
"Synthetic Amazon pe Powerbank purchase kiya, build flimsy hai. Packaging sahi thi, delivery late thi. Nahi lena chahiye tha.",neutral,REV_006079
"Synthetic Restaurant se Veg Pulao order kiya via Zomato. Portion kam tha, garam aaya. Overall theek hai.",negative,REV_010292
"Zomato pe Hakka Noodles mangwaya, theek thaak. Delivery on time thi thi, packaging leak-proof thi. Nahi lena chahiye tha.",negative,REV_001239
"Synthetic Face Wash ka result average mila, fragrance none. Price zyada tha. Value for money.",negative,REV_003404
"Synthetic Cotton T-Shirt ki stitching average hai, color vibrant. Exchange return helpful tha. Value for money.",neutral,REV_002053
Synthetic Butter Chicken ka flavour rich tha. Zomato delivery on time thi. Value for money.,negative,REV_002179
Veg Thali fresh tha aur Swiggy delivery bahut fast thi thi. Price mehenga tha. Nahi lena chahiye tha.,negative,REV_000403
"Synthetic Flipkart se Powerbank liya, quality average. Delivery on time thi, packaging kharab thi. Value for money.",negative,REV_004062
"Powerbank ka performance theek hai, price zyada tha. Return replace slow tha. Disappointed ho gaya.",neutral,REV_012309
"Nykaa se Sunscreen SPF50 liya, skin pe feel thoda sticky hai. Packaging theek thi. Delivery on time thi. Must try.",negative,REV_002199
"Synthetic Amazon pe Desk Lamp purchase kiya, build solid hai. Packaging kharab thi, delivery late thi. Phir bhi recommend karunga.",neutral,REV_002766
"Swiggy se Cheeseburger order kiya, taste average tha, delivery late thi. Packaging sahi thi. Disappointed ho gaya.",neutral,REV_008840
"Myntra se Anarkali Dress liya, size thoda tight tha aur fabric soft. Delivery bahut fast thi. Value for money.",neutral,REV_007424
really best performance just 8 sec to start i love itspeed look backup performance,positive,ENG_013267
its preety good pillows cloth is also gud u can go for it,positive,ENG_030191
"Myntra se Sneakers liya, size loose tha aur fabric thick. Delivery late thi. Disappointed ho gaya.",negative,REV_000775
"Synthetic Desk Lamp ka performance excellent hai, price zyada tha. Return replace helpful tha. Must try.",neutral,REV_001954
very happy with the product go for it you wont regret,positive,ENG_023283
"Price affordable tha, Hoodie overall great value. Value for money.",positive,REV_008347
"Synthetic Restaurant se Samosa order kiya via Zomato. Portion kaafi tha, garam aaya. Must try.",neutral,REV_005667
"Flipkart se Mixer Grinder liya, quality flimsy. Delivery on time thi, packaging leak-proof thi. Value for money.",negative,REV_003890
Synthetic Paneer Tikka fresh tha aur Swiggy delivery late thi thi. Price reasonable. Overall theek hai.,neutral,REV_005619
amazing quality of these showpieces sturdy and has neat finish they are so lovely and cutemy kids loved it,positive,ENG_031077
ive only got 25 ballons altogether the curtain is very smallits an okay type product not really bad nor too good,positive,ENG_030735
"Zomato pe Paneer Tikka mangwaya, average. Delivery on time thi thi, packaging sahi thi. Must try.",negative,REV_004905
"Zomato pe Hakka Noodles mangwaya, fresh. Delivery on time thi thi, packaging theek thi. Overall theek hai.",negative,REV_002042
"Myntra se Sneakers liya, size loose tha aur fabric soft. Delivery bahut fast thi. Phir bhi recommend karunga.",negative,REV_000661
worst experience now after usage of 15 days watch get hang with timeno movement worst watch not to buy,positive,ENG_022059
"Lucknow me Swiggy ka order diya Chicken Biryani. Quantity kam thi, thanda pohoch gaya. Disappointed ho gaya.",negative,REV_006933
"Synthetic Amazon pe Hair Dryer purchase kiya, build flimsy hai. Packaging kharab thi, delivery bahut fast thi. Value for money.",negative,REV_011537
"Myntra se Hoodie liya, size thoda tight tha aur fabric lightweight. Delivery bahut fast thi. Nahi lena chahiye tha.",neutral,REV_010102
on time delivery with nice packing ifb person came on time for demo as well good deal by flipkart happy with the service,positive,ENG_035317
"Synthetic Myntra se Running Shoes liya, size thoda tight tha aur fabric lightweight. Delivery late thi. Phir bhi recommend karunga.",neutral,REV_001820
good product from mi little bulky trusted and quality assuredthanks flipkart,positive,ENG_017927
"Flipkart se Bluetooth Speaker liya, quality average. Delivery bahut fast thi, packaging theek thi. Phir bhi recommend karunga.",negative,REV_004249
Synthetic Veg Pulao ka flavour light tha. Zomato delivery on time thi. Nahi lena chahiye tha.,neutral,REV_010714
basically i like mi power banks the product is awesome besides 2 inputs make it better than others,positive,ENG_017990
Chicken Biryani fresh tha aur Swiggy delivery late thi thi. Price mehenga tha. Phir bhi recommend karunga.,negative,REV_007726
"Price mehenga tha tha, Running Shoes overall paisa wasool. Disappointed ho gaya.",negative,REV_003016
"Ahmedabad me Swiggy ka order diya Idli Sambar. Quantity kam thi, thik temperature. Overall theek hai.",negative,REV_011886
a great value for money speaker with great sound good connectivity options of bluetooth auxusb and tf card aux cable also provided and fm mode too there which isnt available in many speakersgood speaker with good sound quality and ample bass those looking for heavy base go for speaker with sub woofers as this one doesnt have sub woofer but is good enough for a normal person,positive,ENG_022569
"Synthetic Hair Dryer ka performance excellent tha, price zyada tha. Warranty return theek tha. Nahi lena chahiye tha.",neutral,REV_012676
"Kajal ka result visible mila, fragrance mild. Price mehenga tha. Overall theek hai.",neutral,REV_010266
"Kurta Set ki stitching average hai, color as shown. Exchange return theek tha. Value for money.",neutral,REV_010338
"Synthetic Face Wash ka result visible mila, fragrance mild. Price mehenga tha. Nahi lena chahiye tha.",neutral,REV_008389
from the first day giving issue in connecting to wifi first we think that issue is with particular pcs but even after exchange same issue is facing with exchanged one disappointed with this model,positive,ENG_013796
Rajma Chawal fresh tha aur Swiggy delivery on time thi thi. Price mehenga tha. Value for money.,neutral,REV_008955
"Zomato pe Veg Pulao mangwaya, bahut achha. Delivery on time thi thi, packaging theek thi. Nahi lena chahiye tha.",negative,REV_012316
backgrounds voice is coming too much in handsfree noise cancellation is just future but its not worked,positive,ENG_001693
not useful for regular use it strictly for body building persons,positive,ENG_011307
"Restaurant se Hakka Noodles order kiya via Zomato. Portion kaafi tha, thik temperature. Phir bhi recommend karunga.",negative,REV_003504
soldering iron is really goodit takes hardly few seconds to heatupand the soldering lead turn into liquid in smoking hotthe moment touched by the soldering iron all the accessories in the collection are worthy for the money and good quality lead wire snipper desolder wick and soldering paste are serve their purpose to the best nice product,positive,ENG_031396
"Synthetic Myntra se Hoodie liya, size perfect tha aur fabric soft. Delivery on time thi. Value for money.",negative,REV_001631
"Flipkart se Hair Dryer liya, quality average. Delivery late thi, packaging sahi thi. Value for money.",neutral,REV_011639
very bad when i on it so i was not working i will not take any product from flipkart,positive,ENG_035708
"Synthetic Electric Kettle ka performance excellent hai, price zyada tha. Return replace slow tha. Phir bhi recommend karunga.",negative,REV_001722
"Zomato pe Samosa mangwaya, bland. Delivery on time thi thi, packaging kharab thi. Phir bhi recommend karunga.",neutral,REV_011773
i purchased this product by its brand but it is not upto the mark containers are loosecovers are not fitted with containers i have to hold it tight both the container and cover i didnt expect this with bajaj,positive,ENG_016139
annual maintenance charge of around 5000 is being told by the technician i think not worth worst product,positive,ENG_026297
"Pressure Cooker ka performance mast hai, price zyada tha. Return replace slow tha. Value for money.",negative,REV_002257
"LED Bulb Pack ka performance mast tha, price zyada tha. Warranty return theek tha. Disappointed ho gaya.",positive,REV_010595
Synthetic Masala Dosa fresh tha aur Swiggy delivery bahut fast thi thi. Price zyada tha. Nahi lena chahiye tha.,negative,REV_003358
"Synthetic Nykaa se Sunscreen SPF50 liya, skin pe feel lightweight hai. Packaging sahi thi. Delivery late thi. Nahi lena chahiye tha.",negative,REV_007192
"LED Bulb Pack ka performance below average tha, price affordable. Warranty return helpful tha. Phir bhi recommend karunga.",neutral,REV_009346
"Face Wash ka result decent mila, fragrance mild. Price reasonable. Overall theek hai.",negative,REV_001367
"Synthetic Shampoo ka result decent mila, fragrance none. Price affordable. Must try.",negative,REV_006885
"Synthetic Swiggy se Cheeseburger order kiya, taste theek thaak tha, delivery on time thi. Packaging sahi thi. Nahi lena chahiye tha.",negative,REV_000603
this football is much better than i expected it also has better grip than other footballs i like it very much and i do not get bored of this football i play football in my free time,positive,ENG_012469
Samosa ka flavour light tha. Zomato delivery bahut fast thi. Value for money.,neutral,REV_006581
build material is good auto cut super work 360 move fantastic and size is not small but not a large,positive,ENG_032492
"Synthetic Nykaa se Kajal liya, skin pe feel lightweight hai. Packaging leak-proof thi. Delivery late thi. Value for money.",negative,REV_001628
"Synthetic Flipkart se Mixer Grinder liya, quality badhiya. Delivery bahut fast thi, packaging theek thi. Overall theek hai.",neutral,REV_012591
excellent service done pure water expert good demonstration given thanks for best service,positive,ENG_027075
"Price affordable tha, Formal Shirt overall great value. Value for money.",neutral,REV_008751
"Synthetic Hair Oil ka result decent mila, fragrance pleasant. Price zyada tha. Overall theek hai.",neutral,REV_003445
"Kajal ka result decent mila, fragrance none. Price zyada tha. Disappointed ho gaya.",neutral,REV_008293
"Synthetic Zomato pe Chole Bhature mangwaya, bland. Delivery late thi thi, packaging leak-proof thi. Value for money.",negative,REV_012543
"Synthetic Pune me Swiggy ka order diya Idli Sambar. Quantity kam thi, thik temperature. Disappointed ho gaya.",negative,REV_001060
4 lights are very useful for effective sanitization but they produce a bit more heat which is a kind of side effect. Depends on what you put inside the box .,positive,ENG_000324
"Synthetic Zomato pe Paneer Tikka mangwaya, fresh. Delivery bahut fast thi thi, packaging theek thi. Phir bhi recommend karunga.",negative,REV_012943
"Nykaa se Kajal liya, skin pe feel thoda sticky hai. Packaging leak-proof thi. Delivery bahut fast thi. Phir bhi recommend karunga.",negative,REV_011106
"Restaurant se Tandoori Roti order kiya via Zomato. Portion kam tha, thik temperature. Value for money.",neutral,REV_001838
"Amazon pe Desk Lamp purchase kiya, build solid hai. Packaging kharab thi, delivery late thi. Phir bhi recommend karunga.",neutral,REV_002766
"Swiggy se Gulab Jamun order kiya, taste bland tha, delivery on time thi. Packaging theek thi. Value for money.",neutral,REV_003124
"Sneakers ki stitching average hai, color thoda fade. Exchange return slow tha. Disappointed ho gaya.",positive,REV_002862
it is a good one but only thing is width of the refrigerator is little bit small and it is good enough for 2people the performance and the design also good,positive,ENG_018641
"Lucknow me Swiggy ka order diya Idli Sambar. Quantity kaafi thi, garam aaya. Value for money.",positive,REV_009119
